Folder	ConsManifesto2017	ConsManifesto2017_Rel_Freq	GreenManifesto2017	GreenManifesto2017_Rel_Freq	LabourManifesto2017	LabourManifesto2017_Rel_Freq	LibdemManifesto2017	LibdemManifesto2017_Rel_Freq	PlaidCymruManifesto2017	PlaidCymruManifesto2017_Rel_Freq	SNPManifesto2017	SNPManifesto2017_Rel_Freq	UKIPManifesto2017	UKIPManifesto2017_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
rioting	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rip-off	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
ripped	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ris	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
rise	5 	0.02	0	0.00	6 	0.03	10 	0.05	0	0.00	2 	0.01	3 	0.01	26	0.02	5	12.04	0.27	0.27	
risen	1 	0.00	0	0.00	4 	0.02	1 	0.00	0	0.00	0	0.00	1 	0.00	7	0.01	4	7.18	0.39	0.39	
rises	1 	0.00	0	0.00	6 	0.03	0	0.00	0	0.00	1 	0.01	0	0.00	8	0.01	3	15.07	0.56	0.58	
rising	4 	0.01	0	0.00	8 	0.03	7 	0.03	2 	0.03	4 	0.02	3 	0.01	28	0.02	6	6.28	0.21	0.21	
risk	4 	0.01	0	0.00	1 	0.00	3 	0.01	1 	0.02	4 	0.02	5 	0.02	18	0.01	6	4.21	0.16	0.17	
risks	6 	0.02	0	0.00	1 	0.00	0	0.00	2 	0.03	0	0.00	3 	0.01	12	0.01	4	14.16	0.45	0.46	
rison	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ritually	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rival	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
riven	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
river	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rivers	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
road	5 	0.02	0	0.00	2 	0.01	2 	0.01	2 	0.03	2 	0.01	5 	0.02	18	0.01	6	3.89	0.20	0.20	
road-safety	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
roads	4 	0.01	3 	0.10	4 	0.02	1 	0.00	2 	0.03	0	0.00	2 	0.01	16	0.01	6	15.55	0.32	0.33	
roadside	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
roadworks	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
roaming	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.56	0.68	0.70	
roasted	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rob	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	1 	0.01	0	0.00	2	0.00	2	6.94	0.79	0.81	
robbery	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
robberywithout	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
robotics	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
robust	3 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	3 	0.02	0	0.00	8	0.01	3	9.36	0.43	0.44	
rocket	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.21	0.65	0.67	
rocketing	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
rogue	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.00	4	0.00	3	5.18	0.42	0.43	
role	15 	0.05	4 	0.14	13 	0.06	13 	0.06	1 	0.02	5 	0.03	8 	0.03	59	0.05	7	9.85	0.16	0.16	
role_played	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
roles	4 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2 	0.01	8	0.01	3	8.47	0.39	0.40	
roll	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	3	0.00	2	11.10	0.82	0.84	
roll-out	2 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	2 	0.01	0	0.00	6	0.00	3	7.35	0.45	0.46	
roll_back	0	0.00	1 	0.03	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	8.34	0.81	0.83	
roll_out	1 	0.00	0	0.00	7 	0.03	2 	0.01	1 	0.02	0	0.00	2 	0.01	13	0.01	5	12.47	0.38	0.39	
rolled_back	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
rolling	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.02	0	0.00	0	0.00	3	0.00	2	8.92	0.76	0.78	
rolling_out	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	2	0.00	2	6.60	0.76	0.78	
rolling_up	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
roman_catholic	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
roof	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
room	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rooms	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
root_causes	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
rooted	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	1 	0.01	0	0.00	2	0.00	2	6.94	0.79	0.81	
roots	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
rose	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
rotation	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rough	3 	0.01	0	0.00	5 	0.02	1 	0.00	0	0.00	0	0.00	1 	0.00	10	0.01	4	9.21	0.38	0.39	
roughly	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	6.43	0.65	0.66	
round	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
rounded	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
roundly	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
route	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	3 	0.01	7	0.01	4	5.02	0.29	0.30	
routes	8 	0.03	1 	0.03	4 	0.02	5 	0.02	0	0.00	2 	0.01	0	0.00	20	0.02	5	13.37	0.30	0.30	
routine	2 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	3	5.37	0.39	0.40	
routinely	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
royal	1 	0.00	1 	0.03	2 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.00	6	0.00	5	5.37	0.29	0.30	
royal_air_force	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	5.75	0.58	0.59	
royal_british_legion	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
royal_college_of_nursing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
royal_navy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rpi	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
rub	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rubbish	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
rubbish_bins	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rule	5 	0.02	0	0.00	7 	0.03	6 	0.03	0	0.00	0	0.00	1 	0.00	19	0.02	4	16.23	0.37	0.38	
rule_book	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
rule_out	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
ruled_out	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
rules	22 	0.08	2 	0.07	13 	0.06	11 	0.05	0	0.00	4 	0.02	7 	0.03	59	0.05	6	16.61	0.21	0.22	
rules-based	3 	0.01	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	6	0.00	4	4.20	0.27	0.28	
ruling_out	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
run	7 	0.02	2 	0.07	6 	0.03	7 	0.03	0	0.00	1 	0.01	3 	0.01	26	0.02	6	10.67	0.24	0.25	
run-up	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rundown	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
rung	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
running	1 	0.00	0	0.00	1 	0.00	3 	0.01	1 	0.02	0	0.00	3 	0.01	9	0.01	5	6.75	0.37	0.38	
runs	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
runway	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
runways	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
rural	11 	0.04	1 	0.03	8 	0.03	7 	0.03	17 	0.27	27 	0.14	6 	0.03	77	0.06	7	54.38	0.37	0.37	
rural-proofing'	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ruse	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
ruthless	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
ruthlessly	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	2	0.00	2	6.60	0.76	0.78	
s	0	0.00	0	0.00	21 	0.09	0	0.00	0	0.00	0	0.00	0	0.00	21	0.02	1	70.68	0.81	0.83	
s4c	1 	0.00	0	0.00	1 	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	3	0.00	3	5.71	0.53	0.55	
sabbaticals	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
sacrifice	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
sacrificed	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.03	0	0.00	0	0.00	3	0.00	2	11.56	0.76	0.78	
saddled	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
sadly	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
safe	6 	0.02	4 	0.14	12 	0.05	6 	0.03	3 	0.05	3 	0.02	4 	0.02	38	0.03	7	13.67	0.24	0.25	
safeguard	5 	0.02	3 	0.10	5 	0.02	4 	0.02	0	0.00	4 	0.02	1 	0.00	22	0.02	6	11.59	0.20	0.20	
safeguarded	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
safeguarding	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	3 	0.02	1 	0.00	7	0.01	4	6.24	0.37	0.38	
safeguards	2 	0.01	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	9.24	0.58	0.60	
safely	3 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	6	0.00	3	7.46	0.45	0.46	
safer	1 	0.00	6 	0.20	8 	0.03	1 	0.00	0	0.00	1 	0.01	1 	0.00	18	0.01	6	36.20	0.57	0.58	
safest	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	8.80	0.77	0.79	
safety	5 	0.02	0	0.00	8 	0.03	5 	0.02	0	0.00	2 	0.01	4 	0.02	24	0.02	5	7.17	0.19	0.20	
safety-at	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
safety_net	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
said	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	5.75	0.58	0.59	
sailors	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
saints	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
sake	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
salaries	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
salary	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	1 	0.01	1 	0.00	3	0.00	3	6.44	0.60	0.62	
sale	1 	0.00	1 	0.03	3 	0.01	4 	0.02	0	0.00	0	0.00	0	0.00	9	0.01	4	13.14	0.52	0.53	
sales	1 	0.00	2 	0.07	3 	0.01	5 	0.02	0	0.00	2 	0.01	1 	0.00	14	0.01	6	11.21	0.34	0.35	
salmon	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
salt	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
same	9 	0.03	1 	0.03	8 	0.03	9 	0.04	0	0.00	5 	0.03	13 	0.05	45	0.04	6	7.64	0.13	0.14	
same-sex	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
sanction	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	3 	0.02	1 	0.00	6	0.00	4	6.53	0.35	0.36	
sanctioning	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
sanctions	1 	0.00	0	0.00	3 	0.01	0	0.00	1 	0.02	8 	0.04	0	0.00	13	0.01	4	21.90	0.53	0.54	
sanctuaries	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
sanctuary	1 	0.00	1 	0.03	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	5	0.00	3	11.79	0.61	0.63	
sandwich	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
sanitary	0	0.00	1 	0.03	0	0.00	1 	0.00	0	0.00	2 	0.01	1 	0.00	5	0.00	4	8.53	0.47	0.48	
sarum	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
satellite	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
sats	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	8.04	0.79	0.80	
saudi-led	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
save	3 	0.01	0	0.00	2 	0.01	4 	0.02	1 	0.02	1 	0.01	6 	0.03	17	0.01	6	5.26	0.24	0.25	
save_for	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
save_up	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
saved	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.02	1 	0.01	0	0.00	4	0.00	3	7.27	0.56	0.58	
savers	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
saves	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
saving	2 	0.01	1 	0.03	1 	0.00	5 	0.02	0	0.00	5 	0.03	2 	0.01	16	0.01	6	9.04	0.34	0.35	
savings	4 	0.01	0	0.00	0	0.00	1 	0.00	0	0.00	3 	0.02	5 	0.02	13	0.01	4	10.16	0.35	0.35	
savings_policies	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
saw	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.01	1 	0.00	4	0.00	3	5.44	0.47	0.48	
say	2 	0.01	0	0.00	2 	0.01	4 	0.02	1 	0.02	1 	0.01	8 	0.03	18	0.01	6	9.18	0.32	0.33	
saying	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
says	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	9 	0.04	11	0.01	3	23.71	0.63	0.64	
scale	3 	0.01	0	0.00	1 	0.00	5 	0.02	0	0.00	2 	0.01	3 	0.01	14	0.01	5	5.80	0.22	0.22	
scandal	0	0.00	0	0.00	3 	0.01	2 	0.01	0	0.00	0	0.00	1 	0.00	6	0.00	3	8.52	0.48	0.50	
scandalous	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.21	0.65	0.67	
scandals	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.30	0.66	0.67	
scapegoat	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
scapegoating	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
scarce	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
scarcer	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
scattered	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
sceptical	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.48	0.58	0.59	
schedules	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	2	5.37	0.58	0.59	
scheme	9 	0.03	1 	0.03	11 	0.05	9 	0.04	3 	0.05	9 	0.05	14 	0.06	56	0.04	7	2.41	0.08	0.08	
scheme_based	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
schemes	5 	0.02	2 	0.07	4 	0.02	6 	0.03	1 	0.02	3 	0.02	9 	0.04	30	0.02	7	5.36	0.19	0.19	
schizophrenia	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
school	23 	0.08	0	0.00	4 	0.02	19 	0.09	2 	0.03	3 	0.02	4 	0.02	55	0.04	6	33.04	0.37	0.38	
school-based	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
school_governors	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
school_holidays	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
school_leavers	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
school_meals	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	4.11	0.49	0.51	
schoolboy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
schooling	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.21	0.65	0.67	
schools	37 	0.13	3 	0.10	25 	0.11	30 	0.15	3 	0.05	4 	0.02	19 	0.08	121	0.10	7	27.53	0.18	0.19	
schools-based	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
science	4 	0.01	0	0.00	5 	0.02	5 	0.02	0	0.00	0	0.00	4 	0.02	18	0.01	4	10.25	0.24	0.24	
scientific	2 	0.01	0	0.00	2 	0.01	3 	0.01	0	0.00	0	0.00	0	0.00	7	0.01	3	8.36	0.42	0.43	
scientists	5 	0.02	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	1 	0.00	8	0.01	4	8.15	0.39	0.40	
scooter.	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
scope	3 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	5	0.00	2	9.32	0.61	0.62	
scotch	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
scotland-wide	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
scotlanda	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
scotlandsnp	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
scotrail	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	7.42	0.84	0.86	
scots	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
scottish	9 	0.03	0	0.00	6 	0.03	11 	0.05	0	0.00	153 	0.78	0	0.00	179	0.14	4	450.34	0.70	0.72	
scourge	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
scrap	0	0.00	3 	0.10	10 	0.04	6 	0.03	1 	0.02	8 	0.04	12 	0.05	40	0.03	6	25.30	0.27	0.28	
scrappage	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
scrapped	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	7 	0.04	1 	0.00	9	0.01	3	20.35	0.62	0.64	
scrapping	0	0.00	2 	0.07	3 	0.01	1 	0.00	2 	0.03	2 	0.01	3 	0.01	13	0.01	6	12.90	0.32	0.33	
screening	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	5.87	0.77	0.79	
screening_programme	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
scroungers	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
scrutinise	1 	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	3	5.23	0.42	0.43	
scrutinised	0	0.00	1 	0.03	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	8.34	0.81	0.83	
scrutinising	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
scrutiny	3 	0.01	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	3 	0.01	9	0.01	4	5.51	0.28	0.29	
sea	0	0.00	1 	0.03	2 	0.01	0	0.00	0	0.00	0	0.00	4 	0.02	7	0.01	3	14.11	0.60	0.61	
sea-and	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
sea-borne	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
sea_trials	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
seafood	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
