Folder	BrexitPartyManifesto2019	BrexitPartyManifesto2019_Rel_Freq	ConsManifesto2019	ConsManifesto2019_Rel_Freq	GreenManifesto2019	GreenManifesto2019_Rel_Freq	LabourManifesto2019	LabourManifesto2019_Rel_Freq	LibdemManifesto2019	LibdemManifesto2019_Rel_Freq	PlaidCymruManifesto2019	PlaidCymruManifesto2019_Rel_Freq	SNPManifesto2019	SNPManifesto2019_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
thecurrent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thedefence	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thedevelopment	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thedigital	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theeconomy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theeu	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theeuropean	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theft	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	4.71	0.54	0.55	
thefts	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
thefuture	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
their	1 	0.05	86 	0.43	84 	0.37	77 	0.31	136 	0.52	51 	0.30	60 	0.28	495	0.37	7	32.91	0.10	0.10	
their_own	0	0.00	6 	0.03	12 	0.05	9 	0.04	4 	0.02	2 	0.01	7 	0.03	40	0.03	6	9.40	0.19	0.19	
theircommunities	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theirfamilies	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theirs	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theirstatus	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thelast	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thelegislation	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
them	1 	0.05	33 	0.16	26 	0.11	43 	0.17	63 	0.24	16 	0.10	16 	0.08	198	0.15	7	30.09	0.17	0.17	
theminister	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
themselves	0	0.00	6 	0.03	4 	0.02	3 	0.01	6 	0.02	0	0.00	1 	0.00	20	0.01	5	11.08	0.28	0.29	
then	0	0.00	6 	0.03	7 	0.03	0	0.00	2 	0.01	4 	0.02	6 	0.03	25	0.02	5	15.96	0.32	0.32	
thenhs	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theories	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
theplanned	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theprimary	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theprogress	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theproposed	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
therapies	0	0.00	0	0.00	1 	0.00	2 	0.01	2 	0.01	0	0.00	0	0.00	5	0.00	3	6.24	0.45	0.45	
therapy	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
there	3 	0.16	31 	0.15	12 	0.05	13 	0.05	33 	0.13	20 	0.12	24 	0.11	136	0.10	7	21.10	0.17	0.17	
thereby	0	0.00	1 	0.00	1 	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	4	0.00	4	2.86	0.30	0.30	
thereferendum	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
therefore	0	0.00	3 	0.01	1 	0.00	1 	0.00	0	0.00	2 	0.01	11 	0.05	18	0.01	5	25.25	0.47	0.48	
thereforecrucial	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
therisk	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thermal	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	7.09	0.83	0.84	
therural	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thesame	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
these	1 	0.05	9 	0.04	49 	0.22	15 	0.06	26 	0.10	18 	0.11	24 	0.11	142	0.11	7	35.53	0.19	0.19	
thesouth	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thetransition	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theunderlying	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thewelsh	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
theworkplace	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
they	0	0.00	83 	0.41	55 	0.24	67 	0.27	110 	0.42	30 	0.18	49 	0.23	394	0.30	6	46.50	0.14	0.15	
theyneed	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thing	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	4	0.00	3	6.11	0.50	0.50	
things	0	0.00	6 	0.03	3 	0.01	1 	0.00	4 	0.02	0	0.00	0	0.00	14	0.01	4	15.03	0.41	0.42	
think	0	0.00	0	0.00	6 	0.03	0	0.00	1 	0.00	0	0.00	0	0.00	7	0.01	2	18.78	0.69	0.70	
think_tanks	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
thinking	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
thinks	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
third	0	0.00	2 	0.01	2 	0.01	1 	0.00	0	0.00	5 	0.03	1 	0.00	11	0.01	5	11.36	0.37	0.38	
third-party	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
thirty_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thirty_percent	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
this	4 	0.21	87 	0.43	136 	0.60	80 	0.32	84 	0.32	73 	0.44	80 	0.38	544	0.41	7	30.93	0.10	0.10	
thisis	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thisproblem	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thistrend	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
those	2 	0.11	53 	0.26	30 	0.13	35 	0.14	35 	0.13	28 	0.17	34 	0.16	217	0.16	7	14.58	0.10	0.10	
thoseat	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
though	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	2 	0.01	0	0.00	5	0.00	3	7.81	0.51	0.52	
thought	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
thought-through	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
thought_through	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thoughtful	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
thoughtfully	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
thousands	3 	0.16	2 	0.01	2 	0.01	5 	0.02	5 	0.02	9 	0.05	4 	0.02	30	0.02	7	16.37	0.26	0.26	
threat	0	0.00	4 	0.02	3 	0.01	6 	0.02	5 	0.02	2 	0.01	7 	0.03	27	0.02	6	3.73	0.14	0.14	
threaten	0	0.00	1 	0.00	0	0.00	1 	0.00	3 	0.01	2 	0.01	2 	0.01	9	0.01	5	5.20	0.30	0.30	
threatened	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	1 	0.01	2 	0.01	6	0.00	4	5.86	0.36	0.37	
threatening	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2 	0.01	4	0.00	2	8.36	0.65	0.66	
threatens	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	4 	0.02	7	0.01	3	11.74	0.53	0.54	
threats	0	0.00	5 	0.02	1 	0.00	3 	0.01	3 	0.01	0	0.00	1 	0.00	13	0.01	5	8.63	0.31	0.32	
threatsof	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
three	0	0.00	2 	0.01	4 	0.02	6 	0.02	7 	0.03	8 	0.05	6 	0.03	33	0.02	6	6.73	0.16	0.16	
three-and	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
three-point	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
three-stranded	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
three-year	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
three_and_a_half_years	1 	0.05	2 	0.01	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	4	0.00	3	11.03	0.64	0.65	
three_million	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.70	0.66	0.67	
three_per_cent	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	6.52	0.80	0.82	
three_years_on	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
threshold	1 	0.05	1 	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	1 	0.00	6	0.00	5	7.55	0.32	0.33	
thresholds	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
thrive	0	0.00	0	0.00	5 	0.02	2 	0.01	5 	0.02	0	0.00	1 	0.00	13	0.01	4	12.71	0.40	0.41	
thriving	0	0.00	1 	0.00	1 	0.00	4 	0.02	2 	0.01	1 	0.01	2 	0.01	11	0.01	6	2.73	0.20	0.20	
through	2 	0.11	12 	0.06	48 	0.21	29 	0.12	39 	0.15	23 	0.14	25 	0.12	178	0.13	7	20.61	0.13	0.13	
through-	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
through_to	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	4	0.00	3	7.22	0.55	0.55	
throughout	0	0.00	6 	0.03	3 	0.01	8 	0.03	11 	0.04	8 	0.05	1 	0.00	37	0.03	6	13.20	0.23	0.24	
thus	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.92	0.70	0.71	
thusseek	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
thwarting	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
ticket	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.39	0.84	0.85	
ticketing	0	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	4	0.00	2	8.54	0.65	0.66	
tickets	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
tidal	0	0.00	1 	0.00	1 	0.00	2 	0.01	1 	0.00	3 	0.02	4 	0.02	12	0.01	6	5.36	0.30	0.30	
tides	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	4.03	0.63	0.64	
tied	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tier	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
ties	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.66	0.67	
ties_in	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
tight	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
tighten	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
tightening	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
tighter	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
timber	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.00	1 	0.01	0	0.00	4	0.00	3	6.18	0.51	0.52	
time	2 	0.11	9 	0.04	35 	0.15	13 	0.05	7 	0.03	13 	0.08	7 	0.03	86	0.06	7	34.42	0.27	0.28	
time_and_again	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.66	0.67	
time_and_time_again	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
time_off	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
time_time	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
timed	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
timeearmarked	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
timely	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
timelyaccess	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
timelymanner	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
times	0	0.00	3 	0.01	4 	0.02	3 	0.01	3 	0.01	4 	0.02	6 	0.03	23	0.02	6	3.39	0.16	0.16	
timesbefore	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
timescale	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
timescales	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.29	0.66	0.67	
timetable	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.39	0.84	0.85	
timidity	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
timings	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
tiny	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.74	0.69	0.70	
tips	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.79	0.85	0.86	
tired	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
tirelessly	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	2 	0.01	1 	0.00	5	0.00	4	5.30	0.33	0.34	
to	86 	4.57	703 	3.50	921 	4.06	833 	3.36	1112 	4.25	544 	3.25	933 	4.43	5132	3.85	7	72.54	0.06	0.06	
to_hand	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
to_ocean	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
to_the_full	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
toaddress	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tobacco	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.66	0.67	
tobacco_companies	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
tobuild	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toclose	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tocreate	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
today	0	0.00	6 	0.03	4 	0.02	5 	0.02	5 	0.02	2 	0.01	0	0.00	22	0.02	5	9.86	0.21	0.21	
todeal	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
todefend	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toecologically	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toeducation	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toensure	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	0	0.00	3	0.00	1	12.45	0.87	0.89	
toestablish	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
together	0	0.00	11 	0.05	3 	0.01	7 	0.03	4 	0.02	9 	0.05	4 	0.02	38	0.03	6	12.86	0.25	0.25	
togetherwith	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toguide	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toimprove	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
toinvest	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
told	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	3	0.00	2	6.83	0.65	0.66	
tolerance	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	2	7.90	0.72	0.73	
tolerant	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.71	0.69	0.70	
tolerate	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
tolerated	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.69	0.84	0.85	
tolled	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
tomedication	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tomorrow	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.56	0.68	0.69	
tonnes	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
too	0	0.00	6 	0.03	7 	0.03	11 	0.04	6 	0.02	2 	0.01	5 	0.02	37	0.03	6	5.52	0.14	0.14	
too_many	0	0.00	2 	0.01	1 	0.00	6 	0.02	14 	0.05	0	0.00	2 	0.01	25	0.02	5	24.31	0.42	0.42	
too_much	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	2	7.42	0.70	0.71	
took	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	1 	0.01	3 	0.01	7	0.01	4	7.80	0.40	0.41	
took_over	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tool	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.14	0.64	0.65	
toolkit	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1	0.00	1	3.26	0.80	0.82	
tools	0	0.00	2 	0.01	2 	0.01	0	0.00	2 	0.01	0	0.00	1 	0.00	7	0.01	4	5.94	0.34	0.35	
tooutsourced	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
top	0	0.00	3 	0.01	2 	0.01	2 	0.01	3 	0.01	1 	0.01	0	0.00	11	0.01	5	5.08	0.21	0.21	
top-down	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	6.52	0.80	0.82	
top-quality	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2	0.00	2	3.85	0.62	0.63	
top-up	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
top_200	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.39	0.84	0.85	
top_five	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
top_up	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
toparliament	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
topped_up	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
toreceive	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
torecruit	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
torequire	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tories	0	0.00	0	0.00	0	0.00	33 	0.13	1 	0.00	5 	0.03	39 	0.19	78	0.06	4	132.08	0.58	0.59	
tories_millions	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
torture	0	0.00	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	3	0.00	2	6.06	0.62	0.63	
tory	0	0.00	0	0.00	0	0.00	15 	0.06	1 	0.00	6 	0.04	32 	0.15	54	0.04	4	90.56	0.53	0.53	
tory/lib	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
tospeak	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tostudy	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
tosubstantially	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
totake	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
total	3 	0.16	0	0.00	9 	0.04	5 	0.02	2 	0.01	5 	0.03	3 	0.01	27	0.02	6	22.35	0.32	0.32	
totalling	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.54	0.83	0.84	
tothe	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	8.30	0.87	0.89	
touch	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.15	0.87	0.89	
